Red_X,Red_Y,Black_X,Black_Y,Deviation_X
346.0,823.0,706.0,823.0,360.0
345.0,824.0,706.0,824.0,361.0
344.0,825.0,704.0,825.0,360.0
343.0,826.0,704.0,826.0,361.0
342.0,827.0,703.0,827.0,361.0
341.0,828.0,702.0,828.0,361.0
340.0,829.0,701.0,829.0,361.0
339.0,830.0,700.0,830.0,361.0
339.0,831.0,699.0,831.0,360.0
338.0,832.0,698.0,832.0,360.0
337.0,833.0,697.0,833.0,360.0
336.0,834.0,695.0,834.0,359.0
335.0,835.0,695.0,835.0,360.0
334.0,836.0,693.0,836.0,359.0
333.0,837.0,693.0,837.0,360.0
333.0,838.0,691.0,838.0,358.0
332.0,839.0,691.0,839.0,359.0
331.0,840.0,689.0,840.0,358.0
330.0,841.0,689.0,841.0,359.0
329.0,842.0,687.0,842.0,358.0
328.0,843.0,687.0,843.0,359.0
327.0,844.0,685.0,844.0,358.0
326.0,845.0,685.0,845.0,359.0
326.0,846.0,683.0,846.0,357.0
325.0,847.0,683.0,847.0,358.0
324.0,848.0,681.0,848.0,357.0
323.0,849.0,681.0,849.0,358.0
322.0,850.0,679.0,850.0,357.0
321.0,851.0,679.0,851.0,358.0
320.0,852.0,677.0,852.0,357.0
320.0,853.0,677.0,853.0,357.0
319.0,854.0,675.0,854.0,356.0
318.0,855.0,676.0,855.0,358.0
317.0,856.0,674.0,856.0,357.0
316.0,857.0,674.0,857.0,358.0
315.0,858.0,672.0,858.0,357.0
314.0,859.0,672.0,859.0,358.0
313.0,860.0,670.0,860.0,357.0
313.0,861.0,670.0,861.0,357.0
312.0,862.0,668.0,862.0,356.0
311.0,863.0,668.0,863.0,357.0
310.0,864.0,666.0,864.0,356.0
309.0,865.0,666.0,865.0,357.0
308.0,866.0,664.0,866.0,356.0
307.0,867.0,664.0,867.0,357.0
307.0,868.0,662.0,868.0,355.0
306.0,869.0,661.0,869.0,355.0
305.0,870.0,659.0,870.0,354.0
304.0,871.0,654.0,871.0,350.0
303.0,872.0,659.0,872.0,356.0
302.0,873.0,658.0,873.0,356.0
301.0,874.0,657.0,874.0,356.0
301.0,875.0,656.0,875.0,355.0
300.0,876.0,655.0,876.0,355.0
299.0,877.0,654.0,877.0,355.0
298.0,878.0,653.0,878.0,355.0
297.0,879.0,652.0,879.0,355.0
296.0,880.0,651.0,880.0,355.0
295.0,881.0,650.0,881.0,355.0
294.0,882.0,649.0,882.0,355.0
294.0,883.0,648.0,883.0,354.0
293.0,884.0,647.0,884.0,354.0
292.0,885.0,646.0,885.0,354.0
291.0,886.0,645.0,886.0,354.0
290.0,887.0,644.0,887.0,354.0
