Red_X,Red_Y,Black_X,Black_Y,Deviation_X
571.0,747.0,592.0,747.0,21.0
571.0,748.0,592.0,748.0,21.0
571.0,749.0,592.0,749.0,21.0
570.0,750.0,592.0,750.0,22.0
570.0,751.0,592.0,751.0,22.0
570.0,752.0,592.0,752.0,22.0
570.0,753.0,592.0,753.0,22.0
570.0,754.0,592.0,754.0,22.0
569.0,755.0,592.0,755.0,23.0
569.0,756.0,592.0,756.0,23.0
569.0,757.0,591.0,757.0,22.0
569.0,758.0,591.0,758.0,22.0
569.0,759.0,591.0,759.0,22.0
569.0,760.0,591.0,760.0,22.0
569.0,761.0,591.0,761.0,22.0
569.0,762.0,591.0,762.0,22.0
569.0,763.0,591.0,763.0,22.0
568.0,764.0,591.0,764.0,23.0
568.0,765.0,591.0,765.0,23.0
568.0,766.0,591.0,766.0,23.0
568.0,767.0,591.0,767.0,23.0
568.0,768.0,591.0,768.0,23.0
567.0,769.0,591.0,769.0,24.0
567.0,770.0,591.0,770.0,24.0
567.0,771.0,591.0,771.0,24.0
567.0,772.0,591.0,772.0,24.0
567.0,773.0,591.0,773.0,24.0
566.0,774.0,591.0,774.0,25.0
566.0,775.0,591.0,775.0,25.0
566.0,776.0,591.0,776.0,25.0
566.0,777.0,591.0,777.0,25.0
566.0,778.0,591.0,778.0,25.0
566.0,779.0,591.0,779.0,25.0
566.0,780.0,591.0,780.0,25.0
566.0,781.0,591.0,781.0,25.0
565.0,782.0,590.0,782.0,25.0
565.0,783.0,590.0,783.0,25.0
565.0,784.0,590.0,784.0,25.0
565.0,785.0,590.0,785.0,25.0
565.0,786.0,590.0,786.0,25.0
564.0,787.0,590.0,787.0,26.0
564.0,788.0,590.0,788.0,26.0
564.0,789.0,589.0,789.0,25.0
564.0,790.0,589.0,790.0,25.0
563.0,791.0,589.0,791.0,26.0
563.0,792.0,589.0,792.0,26.0
563.0,793.0,589.0,793.0,26.0
563.0,794.0,589.0,794.0,26.0
563.0,795.0,588.0,795.0,25.0
563.0,796.0,588.0,796.0,25.0
563.0,797.0,588.0,797.0,25.0
563.0,798.0,588.0,798.0,25.0
563.0,799.0,588.0,799.0,25.0
563.0,800.0,588.0,800.0,25.0
563.0,801.0,588.0,801.0,25.0
563.0,802.0,588.0,802.0,25.0
563.0,803.0,588.0,803.0,25.0
563.0,804.0,588.0,804.0,25.0
563.0,805.0,588.0,805.0,25.0
563.0,806.0,588.0,806.0,25.0
562.0,807.0,588.0,807.0,26.0
562.0,808.0,588.0,808.0,26.0
561.0,809.0,588.0,809.0,27.0
561.0,810.0,588.0,810.0,27.0
561.0,811.0,588.0,811.0,27.0
560.0,812.0,588.0,812.0,28.0
560.0,813.0,588.0,813.0,28.0
560.0,814.0,588.0,814.0,28.0
560.0,815.0,588.0,815.0,28.0
560.0,816.0,588.0,816.0,28.0
560.0,817.0,588.0,817.0,28.0
560.0,818.0,588.0,818.0,28.0
560.0,819.0,588.0,819.0,28.0
560.0,820.0,588.0,820.0,28.0
560.0,821.0,588.0,821.0,28.0
560.0,822.0,588.0,822.0,28.0
560.0,823.0,588.0,823.0,28.0
559.0,824.0,588.0,824.0,29.0
559.0,825.0,588.0,825.0,29.0
559.0,826.0,588.0,826.0,29.0
559.0,827.0,588.0,827.0,29.0
558.0,828.0,588.0,828.0,30.0
558.0,829.0,588.0,829.0,30.0
558.0,830.0,588.0,830.0,30.0
558.0,831.0,588.0,831.0,30.0
558.0,832.0,588.0,832.0,30.0
558.0,833.0,588.0,833.0,30.0
558.0,834.0,588.0,834.0,30.0
558.0,835.0,588.0,835.0,30.0
558.0,836.0,588.0,836.0,30.0
